26.700001 1 0.83928043 1.0345052 1.0335927 0 1 
26.799999 1 0.84088296 1.0326809 1.0317698 0 1 
26.9 1 0.84246945 1.0308591 1.0299493 0 1 
27 1 0.84404016 1.02904 1.0281312 0 1 
27.1 1 0.84559518 1.0272232 1.0263157 0 1 
27.200001 1 0.84713465 1.0254089 1.0245025 0 1 
27.299999 1 0.8486588 1.0235968 1.0226916 0 1 
27.4 1 0.85016769 1.0217869 1.0208828 0 1 
27.5 1 0.8516615 1.0199792 1.0190761 0 1 
27.6 1 0.85314047 1.0181736 1.0172715 0 1 
27.700001 1 0.8546046 1.0163699 1.0154688 0 1 
27.799999 1 0.85605413 1.0145682 1.0136681 0 1 
27.9 1 0.85748923 1.0127683 1.011869 0 1 
28 1 0.85890996 1.0109701 1.0100716 0 1 
28.1 1 0.86031651 1.0091735 1.0082759 0 1 
28.200001 1 0.861709 1.0073786 1.0064816 0 1 
28.299999 1 0.86308759 1.0055851 1.0046889 0 1 
28.4 1 0.86445242 1.003793 1.0028975 0 1 
28.5 1 0.86580366 1.0020022 1.0011073 0 1 
28.6 1 0.86714137 1.0002127 0.99931824 0 1 
28.700001 1 0.86846572 0.99842417 0.99753034 0 1 
28.799999 1 0.86977684 0.99663675 0.99574333 0 1 
28.9 1 0.87107486 0.99485022 0.99395728 0 1 
29 1 0.87235993 0.99306452 0.99217194 0 1 
29.1 1 0.87363213 0.99127954 0.99038732 0 1 
29.200001 1 0.87489164 0.98949522 0.98860329 0 1 
29.299999 1 0.87613857 0.98771143 0.98681968 0 1 
29.4 1 0.8773731 0.98592806 0.98503649 0 1 
29.5 1 0.87859523 0.98414499 0.98325354 0 1 
29.6 1 0.87980515 0.98236215 0.98147076 0 1 
29.700001 1 0.88100302 0.98057938 0.97968799 0 1 
29.799999 1 0.88218892 0.9787966 0.97790521 0 1 
29.9 1 0.88336295 0.97701371 0.9761222 0 1 
30 1 0.88452524 0.97523057 0.97433889 0 1 
30.1 1 0.88567591 0.97344708 0.97255516 0.35929999 1 
30.200001 1 0.88681507 0.97166312 0.9707709 0.58724433 1 
30.299999 1 0.88794291 0.96987849 0.96898592 0.73185498 1 
30.4 1 0.88905942 0.96809316 0.96720022 0.82359779 1 
30.5 1 0.89016479 0.96630698 0.96541357 0.88180053 1 
30.6 1 0.89125913 0.9645198 0.96362585 0.91872507 1 
30.700001 1 0.89234251 0.96273154 0.96183693 0.94215041 1 
30.799999 1 0.89341503 0.96094197 0.96004665 0.95701176 1 
30.9 1 0.89447689 0.95915097 0.95825493 0.96643996 1 
31 1 0.89552808 0.95735848 0.95646161 0.97242135 1 
31.1 1 0.89656878 0.95556426 0.9546665 0.96562636 1 
31.200001 1 0.8975991 0.95376819 0.95286947 0.95887876 1 
31.299999 1 0.89861906 0.95197016 0.95107037 0.95217836 1 
31.4 1 0.89962888 0.95016998 0.94926906 0.94552481 1 
31.5 1 0.90062857 0.94836748 0.9474653 0.9389177 1 
31.6 1 0.90161824 0.94656253 0.94565904 0.93235677 1 
31.700001 1 0.90259802 0.9447549 0.94385004 0.92584169 1 
31.799999 1 0.90356803 0.94294447 0.94203812 0.91937214 1 
31.9 1 0.90452832 0.941131 0.9402231 0.91294783 1 
32 1 0.90547901 0.93931442 0.93840486 0.90656835 1 
32.099998 1 0.90642017 0.93749446 0.93658316 0.90023351 1 
32.200001 1 0.90735191 0.93567097 0.93475777 0.89394289 1 
32.299999 1 0.90827429 0.93384367 0.93292862 0.88769621 1 
32.400002 1 0.9091875 0.9320125 0.93109536 0.88149321 1 
32.5 1 0.91009152 0.93017715 0.92925781 0.87533355 1 
32.599998 1 0.91098654 0.9283374 0.92741585 0.86921698 1 
32.700001 1 0.91187257 0.92649311 0.92556918 0.86314309 1 
32.799999 1 0.91274971 0.92464399 0.92371756 0.85711163 1 
32.900002 1 0.91361809 0.92278987 0.92186081 0.85112238 1 
33 1 0.91447777 0.92093045 0.91999871 0.84517497 1 
33.099998 1 0.9153288 0.91906554 0.91813087 0.8392691 1 
33.200001 1 0.91617137 0.91719478 0.9162572 0.83340448 1 
33.299999 1 0.91700542 0.91531807 0.91437739 0.82758087 1 
33.400002 1 0.91783118 0.91343504 0.91249108 0.82179791 1 
33.5 1 0.9186486 0.91154546 0.9105981 0.81605542 1 
33.599998 1 0.91945785 0.90964901 0.90869814 0.81035304 1 
33.700001 1 0.920259 0.90774542 0.90679085 0.80469048 1 
33.799999 1 0.9210521 0.90583438 0.90487593 0.7990675 1 
33.900002 1 0.92183727 0.90391558 0.90295315 0.79348379 1 
34 1 0.92261451 0.90198869 0.90102208 0.78793913 1 
34.099998 1 0.92338401 0.90005338 0.89908248 0.78243321 1 
34.200001 1 0.92414576 0.89810932 0.89713389 0.7769658 1 
34.299999 1 0.92489988 0.89615613 0.89517605 0.77153653 1 
34.400002 1 0.92564636 0.89419347 0.8932085 0.76614523 1 
34.5 1 0.9263854 0.89222097 0.89123088 0.7607916 1 
34.599998 1 0.92711699 0.89023823 0.88924283 0.7554754 1 
34.700001 1 0.92784125 0.88824475 0.88724393 0.75019628 1 
34.799999 1 0.92855823 0.88624024 0.88523364 0.74495411 1 
34.900002 1 0.929268 0.88422418 0.88321167 0.73974854 1 
35 1 0.92997062 0.88219613 0.88117743 0.73457938 1 
35.099998 1 0.93066621 0.88015562 0.87913054 0.72944635 1 
35.200001 1 0.93135476 0.87810212 0.87707037 0.72434914 1 
35.299999 1 0.93203634 0.87603521 0.87499654 0.71928757 1 
35.400002 1 0.93271112 0.8739543 0.87290841 0.71426135 1 
35.5 1 0.93337911 0.87185884 0.8708055 0.7092703 1 
35.599998 1 0.93404031 0.86974829 0.86868715 0.70431411 1 
35.700001 1 0.93469489 0.86762202 0.86655277 0.6993925 1 
35.799999 1 0.93534285 0.86547935 0.86440176 0.69450533 1 
35.900002 1 0.93598425 0.86331975 0.8622334 0.68965232 1 
36 1 0.93661922 0.86114252 0.86004704 0.68483317 1 
36.099998 1 0.93724775 0.85894686 0.85784197 0.68004775 1 
36.200001 1 0.93786991 0.85673213 0.8556174 0.67529571 1 
