8.8500004 1 -0.075208619 -1.6545134 -1.6504971 0 1 1 1 26.608999 0.63647884 48.559902 0 1.692569 1 1 1 1 1 
9 1 -0.10254033 -1.642498 -1.6385043 0 1 1 1 22.085262 0.75402796 39.721077 0 1.4706955 1 1 1 1 1 
9.1499996 1 -0.12906426 -1.6305521 -1.6265818 0 1 1 1 18.832872 0.84034389 33.380638 0 1.30221 1 1 1 1 1 
9.3000002 1 -0.1548043 -1.6186771 -1.6147307 0 1 1 1 16.390596 0.90556389 28.630173 0 1.1699467 1 1 1 1 1 
9.4499998 1 -0.1797836 -1.6068735 -1.6029507 0 1 1 1 14.493738 0.95588422 24.948963 0 1.063372 1 1 1 1 1 
9.6000004 1 -0.20402466 -1.5951401 -1.5912404 0 1 1 1 12.980339 0.99530196 22.018738 0 0.97566831 1 1 1 1 1 
9.75 1 -0.22754927 -1.5834751 -1.5795979 0 1 1 1 11.746125 1.026509 19.634771 0 0.90223014 1 1 1 1 1 
9.8999996 1 -0.25037864 -1.5718765 -1.5680211 0 1 1 1 10.721112 1.0513841 17.659784 0 0.83983535 1 1 1 1 1 
10.05 1 -0.2725333 -1.5603416 -1.556507 0 1 1 1 9.8566837 1.0712773 15.998488 0 0.7861625 1 1 1 1 1 
10.2 1 -0.29403317 -1.5488677 -1.5450529 0 1 1 1 9.1180716 1.0871836 14.582781 0 0.73949724 1 1 1 1 1 
10.35 1 -0.31489763 -1.5374517 -1.5336556 0 1 1 1 8.4797812 1.0998523 13.362765 0 0.69854593 1 1 1 1 1 
10.5 1 -0.33514544 -1.5260906 -1.5223123 0 1 1 1 7.9227147 1.1098583 12.301084 0 0.66231441 1 1 1 1 1 
10.65 1 -0.35479486 -1.514781 -1.5110193 0 1 1 1 7.4322939 1.1176496 11.369237 0 0.6300258 1 1 1 1 1 
10.8 1 -0.37386352 -1.5035195 -1.4997734 0 1 1 1 6.9972043 1.1235805 10.545119 0 0.6010645 1 1 1 1 1 
10.95 1 -0.39236864 -1.4923028 -1.4885708 0 1 1 1 6.6085362 1.1279348 9.8113298 0 0.57493627 1 1 1 1 1 
11.1 1 -0.41032684 -1.4811268 -1.4774079 0 1 1 1 6.2591786 1.1309423 9.1539927 0 0.55123979 1 1 1 1 1 
11.25 1 -0.42775428 -1.469988 -1.4662807 0 1 1 1 5.9433913 1.132791 8.5619087 0 0.52964568 1 1 1 1 1 
11.4 1 -0.44466668 -1.4588822 -1.4551853 0 1 1 1 5.6564894 1.1336359 8.0259447 0 0.5098812 1 1 1 1 1 
11.55 1 -0.46107924 -1.4478054 -1.4441174 0 1 1 1 5.3946137 1.1336058 7.5385785 0 0.49171847 1 1 1 1 1 
11.7 1 -0.4770067 -1.4367533 -1.4330728 0 1 1 1 5.1545553 1.132809 7.0935607 0 0.47496566 1 1 1 1 1 
11.85 1 -0.49246347 -1.4257212 -1.4220467 0 1 1 1 4.9336252 1.1313365 6.6856575 0 0.45946005 1 1 1 1 1 
12 1 -0.5074634 -1.4147047 -1.4110345 0 1 1 1 4.7295537 1.1292652 6.310452 0 0.44506273 1 1 1 1 1 
12.15 1 -0.52201998 -1.4036986 -1.400031 0 1 1 1 4.5404115 1.1266609 5.9641924 0 0.43165433 1 1 1 1 1 
12.3 1 -0.5361464 -1.3926978 -1.3890312 0 1 1 1 4.3645477 1.1235801 5.643672 0 0.41913185 1 1 1 1 1 
12.45 1 -0.54985529 -1.3816968 -1.3780292 0 1 1 1 4.200542 1.1200707 5.3461313 0 0.40740564 1 1 1 1 1 
12.6 1 -0.56315899 -1.3706901 -1.3670195 0 1 1 1 4.0471649 1.1161745 5.0691857 0 0.39639762 1 1 1 1 1 
12.75 1 -0.57606953 -1.3596715 -1.3559958 0 1 1 1 3.903347 1.111927 4.8107619 0 0.38603917 1 1 1 1 1 
12.9 1 -0.58859849 -1.3486344 -1.3449516 0 1 1 1 3.7681541 1.1073594 4.5690498 0 0.37626991 1 1 1 1 1 
13.05 1 -0.60075718 -1.3375722 -1.3338799 0 1 1 1 3.6407654 1.1024985 4.3424611 0 0.36703631 1 1 1 1 1 
13.2 1 -0.61255646 -1.3264778 -1.3227733 0 1 1 1 3.5204568 1.0973672 4.1295972 0 0.35829097 1 1 1 1 1 
13.35 1 -0.62400705 -1.3153431 -1.3116241 0 1 1 1 3.4065876 1.0919856 3.9292209 0 0.34999144 1 1 1 1 1 
13.5 1 -0.6351192 -1.3041604 -1.3004236 0 1 1 1 3.2985873 1.0863708 3.7402332 0 0.34209985 1 1 1 1 1 
13.65 1 -0.64590287 -1.2929204 -1.2891631 0 1 1 1 3.1959474 1.0805377 3.5616555 0 0.33458209 1 1 1 1 1 
13.8 1 -0.6563679 -1.2816138 -1.2778327 0 1 1 1 3.0982122 1.0744985 3.3926125 0 0.32740742 1 1 1 1 1 
13.95 1 -0.66652358 -1.2702305 -1.2664222 0 1 1 1 3.0049715 1.0682641 3.2323189 0 0.32054803 1 1 1 1 1 
14.1 1 -0.67637908 -1.2587595 -1.25492 0 1 1 1 2.9158556 1.061843 3.0800681 0 0.31397864 1 1 1 1 1 
14.25 1 -0.68594331 -1.2471889 -1.2433141 0 1 1 1 2.8305299 1.0552424 2.9352224 0 0.30767629 1 1 1 1 1 
14.4 1 -0.69522482 -1.2355059 -1.2315912 0 1 1 1 2.7486899 1.048468 2.7972038 0 0.30161986 1 1 1 1 1 
14.55 1 -0.70423204 -1.2236964 -1.2197371 0 1 1 1 2.6700583 1.0415241 2.6654882 0 0.29579002 1 1 1 1 1 
14.7 1 -0.712973 -1.2117449 -1.2077357 0 1 1 1 2.5943813 1.0344135 2.539598 0 0.29016903 1 1 1 1 1 
14.85 1 -0.72145557 -1.1996349 -1.1955699 0 1 1 1 2.5214267 1.0271378 2.4190972 0 0.28474039 1 1 1 1 1 
15 1 -0.72968739 -1.1873481 -1.1832207 0 1 1 1 2.4509797 1.0196974 2.3035865 0 0.27948886 1 1 1 1 1 
15.15 1 -0.73767585 -1.1748641 -1.1706674 0 1 1 1 2.3828418 1.0120919 2.1926997 0 0.27440014 1 1 1 1 1 
15.3 1 -0.7454282 -1.1621604 -1.1578866 0 1 1 1 2.3168299 1.0043191 2.0860996 0 0.26946101 1 1 1 1 1 
