1.4069999 -68.956093 -76.981216 8.2067718e-015 0.45521107 1 1 1 1 0.99909395 0.99986368 0.0097027663 0.0016298671 0.015922882 0.0037289229 -66.84243 -56.999542 
1.4270999 -68.942184 -76.941093 8.3191163e-015 0.4546012 1 1 1 1 0.99908239 0.99986154 0.0097314566 0.0016448469 0.016080359 0.0037761603 -66.829903 -56.999531 
1.4471999 -68.928291 -76.901054 8.430114e-015 0.45399213 1 1 1 1 0.99907094 0.99985945 0.0097601796 0.0016599303 0.016236499 0.003823383 -66.817375 -56.999519 
1.4673001 -68.914421 -76.861092 8.5416412e-015 0.45338389 1 1 1 1 0.99905944 0.99985737 0.009788936 0.0016751176 0.016391322 0.0038705952 -66.804832 -56.999504 
1.4874001 -68.900581 -76.821205 8.6610618e-015 0.45277646 1 1 1 1 0.99904799 0.99985522 0.0098177241 0.0016904095 0.016544845 0.0039178012 -66.792282 -56.999493 
1.5075001 -68.886757 -76.781403 8.7790518e-015 0.45216984 1 1 1 1 0.99903661 0.99985307 0.0098465467 0.0017058062 0.01669709 0.0039650057 -66.779732 -56.999477 
1.5276 -68.872948 -76.741684 8.8956264e-015 0.45156404 1 1 1 1 0.99902523 0.99985093 0.0098754028 0.0017213081 0.016848074 0.0040122126 -66.767166 -56.999462 
1.5477 -68.859169 -76.702042 9.0108043e-015 0.45095903 1 1 1 1 0.9990139 0.99984878 0.0099042924 0.0017369156 0.016997816 0.0040594265 -66.754585 -56.999447 
1.5678 -68.845406 -76.662476 9.1246014e-015 0.45035484 1 1 1 1 0.99900258 0.99984664 0.0099332174 0.0017526291 0.017146336 0.0041066506 -66.742004 -56.999435 
1.5879 -68.831665 -76.622993 9.2370341e-015 0.4497515 1 1 1 1 0.99899125 0.99984443 0.009962176 0.001768449 0.017293651 0.0041538891 -66.729416 -56.99942 
1.608 -68.81794 -76.583588 9.3499791e-015 0.44914892 1 1 1 1 0.99897999 0.99984229 0.0099911699 0.0017843758 0.017439779 0.0042011468 -66.716812 -56.999401 
1.6281 -68.804237 -76.544266 9.4708007e-015 0.44854715 1 1 1 1 0.99896872 0.99984008 0.010020199 0.0018004096 0.017584737 0.0042484268 -66.704208 -56.999386 
1.6482 -68.790558 -76.50502 9.5901739e-015 0.44794622 1 1 1 1 0.99895751 0.99983788 0.010049264 0.0018165512 0.017728543 0.0042957328 -66.691589 -56.999371 
1.6683 -68.776894 -76.465851 9.7081165e-015 0.44734606 1 1 1 1 0.99894631 0.99983567 0.010078364 0.0018328007 0.017871214 0.0043430687 -66.678963 -56.999355 
1.6884 -68.763245 -76.426765 9.8246454e-015 0.44674674 1 1 1 1 0.99893516 0.99983341 0.010107501 0.0018491586 0.018012768 0.0043904381 -66.666328 -56.999336 
1.7085 -68.749626 -76.387756 9.9397766e-015 0.44614819 1 1 1 1 0.99892402 0.9998312 0.010136674 0.0018656251 0.01815322 0.0044378452 -66.653687 -56.999317 
1.7286 -68.736015 -76.348824 1.0053528e-014 0.44555044 1 1 1 1 0.99891287 0.99982893 0.010165884 0.0018822008 0.018292589 0.0044852924 -66.641037 -56.999302 
1.7487 -68.722427 -76.309967 1.0167776e-014 0.4449535 1 1 1 1 0.99890178 0.99982667 0.010195131 0.0018988861 0.018430887 0.0045327838 -66.62838 -56.999283 
1.7688 -68.708862 -76.271194 1.0289885e-014 0.44435737 1 1 1 1 0.9988907 0.9998244 0.010224416 0.0019156813 0.018568134 0.0045803231 -66.615707 -56.999264 
1.7889 -68.695313 -76.232498 1.041053e-014 0.44376203 1 1 1 1 0.99887961 0.99982214 0.010253738 0.0019325868 0.018704342 0.0046279128 -66.603035 -56.999245 
1.809 -68.681778 -76.193871 1.0529729e-014 0.44316751 1 1 1 1 0.99886858 0.99981982 0.010283098 0.0019496029 0.018839531 0.0046755569 -66.590347 -56.999222 
1.8291 -68.668266 -76.155334 1.06475e-014 0.44257376 1 1 1 1 0.99885756 0.99981749 0.010312497 0.00196673 0.018973712 0.0047232588 -66.577652 -56.999203 
1.8492 -68.654762 -76.116867 1.0763858e-014 0.44198081 1 1 1 1 0.99884659 0.99981517 0.010341934 0.0019839685 0.019106902 0.0047710207 -66.564949 -56.999184 
1.8693 -68.641289 -76.078476 1.0878822e-014 0.44138867 1 1 1 1 0.99883562 0.99981284 0.010371409 0.0020013191 0.019239116 0.0048188465 -66.552238 -56.999161 
1.8894 -68.627823 -76.040169 1.0994267e-014 0.4407973 1 1 1 1 0.99882466 0.99981052 0.010400925 0.0020187816 0.01937037 0.0048667393 -66.53952 -56.999138 
1.9095 -68.61438 -76.00193 1.1117559e-014 0.44020674 1 1 1 1 0.99881375 0.99980819 0.010430479 0.0020363568 0.019500675 0.0049147015 -66.526787 -56.999115 
1.9296 -68.600952 -75.963776 1.1239373e-014 0.43961695 1 1 1 1 0.99880284 0.99980581 0.010460074 0.002054045 0.019630048 0.0049627363 -66.514053 -56.999092 
1.9497 -68.58754 -75.92569 1.1359727e-014 0.43902797 1 1 1 1 0.99879193 0.99980342 0.010489709 0.0020718463 0.019758502 0.005010847 -66.501305 -56.999069 
1.9698 -68.574142 -75.887688 1.1478638e-014 0.43843976 1 1 1 1 0.99878109 0.99980104 0.010519384 0.0020897614 0.01988605 0.005059036 -66.488548 -56.999046 
1.9899 -68.56076 -75.849762 1.1596124e-014 0.43785235 1 1 1 1 0.99877024 0.9997986 0.0105491 0.0021077907 0.020012708 0.0051073064 -66.475784 -56.999023 
2.01 -68.547401 -75.811905 1.1712202e-014 0.43726572 1 1 1 1 0.99875939 0.99979621 0.010578858 0.0021259342 0.020138489 0.0051556607 -66.463013 -56.998997 
2.0301001 -68.53405 -75.774132 1.1836141e-014 0.4366799 1 1 1 1 0.9987486 0.99979377 0.010608656 0.0021441926 0.020263404 0.0052041016 -66.450226 -56.99897 
2.0502 -68.520721 -75.736427 1.1960432e-014 0.43609485 1 1 1 1 0.99873781 0.99979132 0.010638496 0.0021625659 0.020387467 0.0052526323 -66.437439 -56.998943 
