0.93000001 0.021749659 0.046873134 -65.038452 0.13138692 1 1 0.99496263 -80 -62.298824 0.02191595 0.091786668 0.00016629187 0.15396462 
0.94 0.021767784 0.046903044 -65.034233 0.13129932 1 1 0.99495775 -80 -62.293171 0.021934269 0.091795094 0.00016648391 0.15393312 
0.94999999 0.02178593 0.046932973 -65.030014 0.13121177 1 1 0.99495286 -80 -62.287514 0.021952607 0.091803521 0.00016667633 0.15390167 
0.95999998 0.021804096 0.046962928 -65.025787 0.13112427 1 1 0.99494797 -80 -62.281853 0.021970965 0.091811948 0.00016686915 0.15387022 
0.97000003 0.021822281 0.046992905 -65.021568 0.13103685 1 1 0.99494302 -80 -62.276188 0.021989344 0.091820382 0.00016706236 0.15383883 
0.98000002 0.021840485 0.047022905 -65.017342 0.13094948 1 1 0.99493814 -80 -62.270519 0.022007741 0.091828816 0.00016725597 0.15380746 
0.99000001 0.021858709 0.047052931 -65.013115 0.13086216 1 1 0.99493325 -80 -62.264847 0.022026159 0.091837257 0.00016744998 0.15377612 
1 0.021876952 0.047082979 -65.008888 0.1307749 1 1 0.9949283 -80 -62.259167 0.022044595 0.091845699 0.00016764438 0.15374482 
1.01 0.021895215 0.04711305 -65.004662 0.13068771 1 1 0.99492335 -80 -62.253487 0.022063054 0.091854148 0.00016783919 0.15371355 
1.02 0.021913497 0.047143146 -65.000435 0.13060057 1 1 0.99491841 -80 -62.247799 0.022081532 0.091862597 0.0001680344 0.15368232 
1.03 0.021931797 0.047173265 -64.996201 0.13051349 1 1 0.99491352 -80 -62.242107 0.022100028 0.091871046 0.00016823001 0.15365112 
1.04 0.02195012 0.047203407 -64.991966 0.13042647 1 1 0.99490857 -80 -62.236416 0.022118546 0.091879502 0.00016842602 0.15361995 
1.05 0.02196846 0.047233574 -64.987732 0.1303395 1 1 0.99490356 -80 -62.230717 0.022137083 0.091887958 0.00016862244 0.15358882 
